time,temperature,vol1,vol2
999.600,321.1,0.633,-0.646
999.650,321.1,0.627,-0.646
999.700,321.1,0.633,-0.646
999.750,321.1,0.627,-0.646
999.800,321.1,0.627,-0.646
999.850,321.1,0.627,-0.646
999.900,321.1,0.627,-0.646
999.950,321.1,0.627,-0.646
1000.000,321.1,0.627,-0.646
1000.050,321.1,0.627,-0.646
1000.100,321.1,0.633,-0.646
1000.150,321.1,0.633,-0.646
1000.200,321.1,0.627,-0.646
1000.250,321.1,0.627,-0.646
1000.300,321.1,0.627,-0.646
1000.350,321.1,0.627,-0.646
1000.400,321.1,0.627,-0.646
1000.450,321.1,0.627,-0.646
1000.500,321.1,0.627,-0.646
1000.550,321.1,0.633,-0.646
1000.600,321.1,0.627,-0.646
1000.650,321.1,0.627,-0.646
1000.700,321.1,0.633,-0.646
1000.750,321.1,0.627,-0.646
1000.800,321.1,0.627,-0.646
1000.850,321.1,0.627,-0.646
1000.900,321.1,0.627,-0.646
1000.950,321.1,0.627,-0.646
1001.000,321.1,0.627,-0.646
1001.050,321.1,0.627,-0.646
1001.100,321.1,0.627,-0.646
1001.150,321.1,0.627,-0.646
1001.200,321.1,0.627,-0.646
1001.250,321.2,0.627,-0.646
1001.300,321.1,0.627,-0.646
1001.350,321.2,0.627,-0.646
1001.400,321.1,0.633,-0.646
1001.450,321.1,0.627,-0.646
1001.500,321.1,0.633,-0.646
1001.550,321.2,0.627,-0.646
1001.600,321.1,0.627,-0.646
1001.650,321.2,0.633,-0.646
1001.700,321.1,0.627,-0.646
1001.750,321.2,0.627,-0.646
1001.800,321.1,0.627,-0.646
1001.850,321.2,0.627,-0.646
1001.900,321.2,0.627,-0.646
1001.950,321.2,0.627,-0.646
1002.000,321.2,0.627,-0.646
1002.050,321.2,0.627,-0.646
1002.100,321.2,0.627,-0.646
1002.150,321.2,0.627,-0.646
1002.200,321.2,0.627,-0.646
1002.250,321.2,0.627,-0.646
1002.300,321.2,0.627,-0.646
1002.350,321.2,0.627,-0.646
1002.400,321.2,0.627,-0.646
1002.450,321.2,0.627,-0.646
1002.500,321.2,0.627,-0.646
1002.550,321.2,0.627,-0.646
1002.600,321.2,0.627,-0.646
1002.650,321.2,0.627,-0.646
1002.700,321.2,0.627,-0.646
1002.750,321.2,0.627,-0.646
1002.800,321.1,0.627,-0.646
1002.850,321.2,0.627,-0.646
1002.900,321.1,0.627,-0.646
1002.950,321.2,0.627,-0.646
1003.000,321.2,0.627,-0.646
1003.050,321.2,0.627,-0.646
1003.100,321.2,0.633,-0.646
1003.150,321.2,0.627,-0.646
1003.200,321.2,0.627,-0.646
1003.250,321.2,0.627,-0.646
1003.300,321.2,0.627,-0.646
1003.350,321.2,0.627,-0.646
1003.400,321.2,0.627,-0.646
1003.450,321.2,0.627,-0.646
1003.500,321.2,0.627,-0.646
1003.550,321.2,0.627,-0.641
1003.600,321.2,0.627,-0.646
1003.650,321.2,0.627,-0.646
1003.700,321.2,0.627,-0.646
1003.750,321.2,0.627,-0.646
1003.800,321.2,0.627,-0.646
1003.850,321.2,0.627,-0.646
1003.900,321.2,0.627,-0.646
1003.950,321.2,0.627,-0.646
1004.000,321.2,0.627,-0.646
1004.050,321.2,0.627,-0.646
1004.100,321.2,0.627,-0.646
1004.150,321.2,0.627,-0.646
1004.200,321.2,0.627,-0.646
1004.250,321.2,0.627,-0.646
1004.300,321.2,0.633,-0.646
1004.350,321.2,0.627,-0.646
1004.400,321.2,0.627,-0.646
1004.450,321.2,0.627,-0.646
1004.500,321.2,0.627,-0.646
1004.550,321.2,0.627,-0.646
1004.600,321.2,0.627,-0.646
1004.650,321.2,0.627,-0.646
1004.700,321.2,0.627,-0.646
1004.750,321.3,0.627,-0.646
1004.800,321.2,0.627,-0.646
1004.850,321.3,0.627,-0.646
1004.900,321.2,0.627,-0.646
1004.950,321.3,0.627,-0.646
1005.000,321.2,0.623,-0.646
1005.050,321.3,0.627,-0.652
1005.100,321.2,0.627,-0.652
1005.150,321.3,0.627,-0.646
1005.200,321.3,0.627,-0.646
1005.250,321.3,0.627,-0.646
1005.300,321.2,0.627,-0.646
1005.350,321.3,0.627,-0.646
1005.400,321.2,0.627,-0.646
1005.450,321.3,0.627,-0.646
1005.500,321.3,0.627,-0.646
1005.550,321.3,0.627,-0.646
1005.600,321.3,0.627,-0.646
1005.650,321.3,0.627,-0.646
1005.700,321.3,0.627,-0.646
1005.750,321.3,0.627,-0.646
1005.800,321.3,0.633,-0.646
1005.850,321.3,0.627,-0.646
1005.900,321.3,0.627,-0.646
1005.950,321.3,0.627,-0.646
1006.000,321.3,0.627,-0.652
1006.050,321.3,0.627,-0.646
1006.100,321.3,0.627,-0.646
1006.150,321.3,0.627,-0.641
1006.200,321.3,0.627,-0.646
1006.250,321.3,0.627,-0.652
1006.300,321.3,0.627,-0.646
1006.350,321.3,0.627,-0.646
1006.400,321.3,0.627,-0.646
1006.450,321.3,0.627,-0.646
1006.500,321.3,0.627,-0.646
1006.550,321.3,0.627,-0.652
1006.600,321.3,0.627,-0.646
1006.650,321.3,0.627,-0.646
1006.700,321.3,0.627,-0.652
1006.750,321.3,0.627,-0.646
1006.800,321.3,0.627,-0.646
1006.850,321.3,0.627,-0.646
1006.900,321.3,0.627,-0.646
1006.950,321.3,0.627,-0.646
1007.000,321.3,0.627,-0.646
1007.050,321.3,0.627,-0.646
1007.100,321.3,0.633,-0.646
1007.150,321.3,0.627,-0.646
1007.200,321.3,0.627,-0.652
1007.250,321.3,0.627,-0.646
1007.300,321.3,0.627,-0.646
1007.350,321.3,0.627,-0.646
1007.400,321.3,0.627,-0.652
1007.450,321.3,0.627,-0.646
1007.500,321.3,0.627,-0.652
1007.550,321.3,0.627,-0.652
1007.600,321.3,0.627,-0.652
1007.650,321.3,0.627,-0.652
1007.700,321.3,0.627,-0.652
1007.750,321.3,0.627,-0.652
1007.800,321.3,0.627,-0.652
1007.850,321.3,0.627,-0.646
1007.900,321.3,0.627,-0.646
1007.950,321.3,0.627,-0.652
1008.000,321.3,0.627,-0.646
1008.050,321.3,0.627,-0.646
1008.100,321.3,0.627,-0.646
1008.150,321.3,0.627,-0.646
1008.200,321.3,0.627,-0.646
1008.250,321.3,0.627,-0.646
1008.300,321.3,0.627,-0.646
1008.350,321.3,0.627,-0.646
1008.400,321.3,0.623,-0.652
1008.450,321.3,0.623,-0.652
1008.500,321.3,0.627,-0.652
1008.550,321.3,0.633,-0.646
1008.600,321.3,0.627,-0.652
1008.650,321.3,0.627,-0.646
1008.700,321.3,0.627,-0.652
1008.750,321.3,0.623,-0.652
1008.800,321.3,0.627,-0.646
1008.850,321.3,0.627,-0.646
1008.900,321.3,0.627,-0.652
1008.950,321.3,0.627,-0.652
1009.000,321.3,0.627,-0.652
1009.050,321.3,0.627,-0.652
1009.100,321.3,0.623,-0.652
1009.150,321.3,0.627,-0.652
1009.200,321.3,0.627,-0.646
1009.250,321.3,0.627,-0.652
1009.300,321.3,0.627,-0.652
1009.350,321.3,0.627,-0.652
1009.400,321.3,0.623,-0.652
1009.450,321.3,0.623,-0.652
1009.500,321.3,0.623,-0.646
1009.550,321.3,0.623,-0.646
1009.600,321.3,0.623,-0.646
1009.650,321.4,0.627,-0.646
1009.700,321.3,0.627,-0.646
1009.750,321.4,0.627,-0.646
1009.800,321.3,0.627,-0.646
1009.850,321.3,0.627,-0.652
1009.900,321.3,0.633,-0.652
1009.950,321.4,0.627,-0.646
1010.000,321.3,0.623,-0.646
1010.050,321.4,0.627,-0.652
1010.100,321.3,0.633,-0.652
1010.150,321.4,0.627,-0.652
1010.200,321.3,0.623,-0.652
1010.250,321.4,0.627,-0.652
1010.300,321.4,0.627,-0.652
1010.350,321.4,0.627,-0.652
1010.400,321.4,0.627,-0.652
1010.450,321.4,0.627,-0.652
1010.500,321.4,0.623,-0.652
1010.550,321.4,0.627,-0.652
1010.600,321.4,0.627,-0.646
1010.650,321.4,0.627,-0.652
1010.700,321.4,0.627,-0.652
1010.750,321.4,0.623,-0.652
1010.800,321.4,0.623,-0.652
1010.850,321.4,0.627,-0.652
1010.900,321.4,0.623,-0.646
1010.950,321.4,0.627,-0.646
1011.000,321.4,0.623,-0.646
1011.050,321.4,0.623,-0.646
1011.100,321.4,0.627,-0.646
1011.150,321.4,0.623,-0.646
1011.200,321.4,0.623,-0.646
1011.250,321.4,0.627,-0.652
1011.300,321.3,0.623,-0.652
1011.350,321.4,0.623,-0.652
1011.400,321.4,0.623,-0.646
1011.450,321.4,0.623,-0.646
1011.500,321.4,0.623,-0.646
1011.550,321.4,0.627,-0.652
1011.600,321.4,0.627,-0.652
1011.650,321.4,0.627,-0.652
1011.700,321.4,0.623,-0.652
1011.750,321.4,0.627,-0.652
1011.800,321.4,0.627,-0.652
1011.850,321.4,0.627,-0.652
1011.900,321.4,0.623,-0.652
1011.950,321.4,0.627,-0.652
1012.000,321.4,0.623,-0.652
1012.050,321.4,0.627,-0.652
1012.100,321.4,0.627,-0.652
1012.150,321.4,0.623,-0.652
1012.200,321.4,0.627,-0.646
1012.250,321.4,0.627,-0.646
1012.300,321.4,0.623,-0.652
1012.350,321.4,0.623,-0.646
1012.400,321.4,0.623,-0.646
1012.450,321.4,0.623,-0.646
1012.500,321.4,0.623,-0.646
1012.550,321.4,0.623,-0.646
1012.600,321.4,0.623,-0.646
1012.650,321.4,0.623,-0.652
1012.700,321.4,0.623,-0.652
1012.750,321.4,0.623,-0.652
1012.800,321.4,0.627,-0.652
1012.850,321.4,0.623,-0.652
1012.900,321.4,0.623,-0.646
1012.950,321.4,0.623,-0.646
1013.000,321.4,0.627,-0.652
1013.050,321.4,0.627,-0.652
1013.100,321.4,0.627,-0.652
1013.150,321.4,0.627,-0.652
1013.200,321.4,0.627,-0.652
1013.250,321.4,0.627,-0.652
1013.300,321.4,0.623,-0.652
1013.350,321.5,0.627,-0.652
1013.400,321.4,0.627,-0.652
1013.450,321.4,0.623,-0.652
1013.500,321.5,0.627,-0.652
1013.550,321.4,0.623,-0.652
1013.600,321.4,0.623,-0.652
1013.650,321.5,0.623,-0.646
1013.700,321.4,0.623,-0.646
1013.750,321.5,0.623,-0.646
1013.800,321.4,0.623,-0.646
1013.850,321.5,0.623,-0.646
1013.900,321.5,0.623,-0.646
1013.950,321.4,0.623,-0.646
1014.000,321.5,0.623,-0.646
1014.050,321.5,0.623,-0.652
1014.100,321.5,0.623,-0.646
1014.150,321.4,0.623,-0.652
1014.200,321.5,0.623,-0.646
1014.250,321.5,0.623,-0.652
1014.300,321.5,0.623,-0.652
1014.350,321.5,0.623,-0.652
1014.400,321.5,0.623,-0.652
1014.450,321.4,0.623,-0.652
1014.500,321.5,0.627,-0.652
1014.550,321.5,0.627,-0.652
1014.600,321.5,0.627,-0.652
1014.650,321.5,0.627,-0.646
1014.700,321.5,0.627,-0.652
1014.750,321.5,0.627,-0.652
1014.800,321.5,0.627,-0.652
1014.850,321.5,0.623,-0.652
1014.900,321.5,0.627,-0.652
1014.950,321.5,0.623,-0.652
1015.000,321.5,0.627,-0.646
1015.050,321.5,0.623,-0.652
1015.100,321.5,0.627,-0.646
1015.150,321.5,0.623,-0.646
1015.200,321.5,0.627,-0.646
1015.250,321.5,0.623,-0.652
1015.300,321.5,0.623,-0.646
1015.350,321.5,0.623,-0.652
1015.400,321.5,0.623,-0.646
1015.450,321.5,0.623,-0.652
1015.500,321.5,0.623,-0.652
1015.550,321.5,0.623,-0.646
1015.600,321.5,0.623,-0.652
1015.650,321.5,0.623,-0.652
1015.700,321.5,0.623,-0.646
1015.750,321.5,0.627,-0.652
1015.800,321.5,0.627,-0.652
1015.850,321.5,0.627,-0.652
1015.900,321.5,0.627,-0.652
1015.950,321.5,0.627,-0.652
1016.000,321.5,0.623,-0.652
1016.050,321.5,0.627,-0.652
1016.100,321.5,0.627,-0.652
1016.150,321.5,0.623,-0.652
1016.200,321.5,0.627,-0.652
1016.250,321.5,0.623,-0.646
1016.300,321.5,0.623,-0.652
1016.350,321.5,0.623,-0.652
1016.400,321.5,0.623,-0.652
1016.450,321.5,0.623,-0.646
1016.500,321.5,0.623,-0.646
1016.550,321.5,0.623,-0.646
1016.600,321.5,0.623,-0.646
1016.650,321.5,0.623,-0.646
1016.700,321.5,0.623,-0.646
1016.750,321.5,0.623,-0.652
1016.800,321.5,0.623,-0.646
1016.850,321.5,0.623,-0.652
1016.900,321.5,0.623,-0.652
1016.950,321.5,0.623,-0.652
1017.000,321.5,0.623,-0.646
1017.050,321.5,0.623,-0.652
1017.100,321.5,0.623,-0.652
1017.150,321.5,0.623,-0.652
1017.200,321.5,0.623,-0.652
1017.250,321.5,0.627,-0.646
1017.300,321.5,0.627,-0.652
1017.350,321.5,0.627,-0.652
1017.400,321.6,0.623,-0.652
1017.450,321.6,0.627,-0.646
1017.500,321.6,0.627,-0.652
1017.550,321.6,0.627,-0.652
1017.600,321.6,0.627,-0.652
1017.650,321.6,0.623,-0.646
1017.700,321.6,0.623,-0.646
1017.750,321.6,0.623,-0.646
1017.800,321.6,0.623,-0.646
1017.850,321.6,0.623,-0.646
1017.900,321.6,0.623,-0.646
1017.950,321.6,0.623,-0.646
1018.000,321.6,0.627,-0.646
1018.050,321.6,0.623,-0.646
1018.100,321.6,0.623,-0.652
1018.150,321.6,0.623,-0.646
1018.200,321.6,0.627,-0.646
1018.250,321.6,0.623,-0.652
1018.300,321.6,0.623,-0.646
1018.350,321.6,0.623,-0.652
1018.400,321.6,0.623,-0.652
1018.450,321.6,0.623,-0.652
1018.500,321.6,0.623,-0.652
1018.550,321.6,0.627,-0.652
1018.600,321.6,0.623,-0.652
1018.650,321.6,0.623,-0.646
1018.700,321.6,0.623,-0.652
1018.750,321.6,0.623,-0.652
1018.800,321.6,0.623,-0.652
1018.850,321.6,0.627,-0.646
1018.900,321.6,0.623,-0.652
1018.950,321.6,0.623,-0.646
1019.000,321.6,0.627,-0.646
1019.050,321.6,0.623,-0.646
1019.100,321.6,0.623,-0.652
1019.150,321.6,0.623,-0.652
1019.200,321.6,0.623,-0.646
1019.250,321.6,0.623,-0.646
1019.300,321.6,0.627,-0.646
1019.350,321.6,0.623,-0.646
1019.400,321.6,0.623,-0.652
1019.450,321.6,0.623,-0.652
1019.500,321.6,0.623,-0.646
1019.550,321.6,0.623,-0.652
1019.600,321.6,0.623,-0.646
1019.650,321.6,0.623,-0.652
1019.700,321.6,0.623,-0.652
1019.750,321.6,0.627,-0.652
1019.800,321.6,0.623,-0.652
1019.850,321.6,0.623,-0.646
1019.900,321.6,0.623,-0.652
1019.950,321.6,0.627,-0.652
1020.000,321.6,0.623,-0.646
1020.050,321.6,0.623,-0.652
1020.100,321.6,0.623,-0.652
1020.150,321.6,0.623,-0.652
1020.200,321.6,0.623,-0.646
1020.250,321.6,0.623,-0.652
1020.300,321.6,0.623,-0.646
1020.350,321.6,0.623,-0.646
1020.400,321.6,0.623,-0.646
1020.450,321.6,0.627,-0.652
1020.500,321.6,0.623,-0.652
1020.550,321.6,0.623,-0.652
1020.600,321.6,0.623,-0.652
1020.650,321.6,0.623,-0.652
1020.700,321.6,0.623,-0.652
1020.750,321.6,0.623,-0.652
1020.800,321.6,0.623,-0.646
1020.850,321.6,0.623,-0.646
1020.900,321.6,0.623,-0.646
1020.950,321.6,0.623,-0.646
1021.000,321.6,0.623,-0.646
1021.050,321.6,0.623,-0.652
1021.100,321.6,0.623,-0.646
1021.150,321.6,0.623,-0.652
1021.200,321.6,0.623,-0.646
1021.250,321.6,0.623,-0.652
1021.300,321.6,0.623,-0.646
1021.350,321.6,0.623,-0.646
1021.400,321.6,0.627,-0.652
1021.450,321.6,0.623,-0.652
1021.500,321.6,0.627,-0.652
1021.550,321.6,0.623,-0.652
1021.600,321.6,0.623,-0.652
1021.650,321.6,0.623,-0.652
1021.700,321.6,0.627,-0.652
1021.750,321.6,0.623,-0.652
1021.800,321.6,0.627,-0.652
1021.850,321.6,0.623,-0.646
1021.900,321.7,0.623,-0.646
1021.950,321.6,0.623,-0.652
1022.000,321.7,0.623,-0.652
1022.050,321.6,0.623,-0.646
1022.100,321.7,0.623,-0.646
1022.150,321.6,0.623,-0.652
1022.200,321.7,0.623,-0.652
1022.250,321.6,0.623,-0.652
1022.300,321.7,0.623,-0.652
1022.350,321.6,0.623,-0.652
1022.400,321.7,0.623,-0.646
1022.450,321.6,0.623,-0.652
1022.500,321.7,0.623,-0.652
1022.550,321.7,0.623,-0.652
1022.600,321.7,0.623,-0.652
1022.650,321.7,0.627,-0.652
1022.700,321.6,0.623,-0.646
1022.750,321.7,0.623,-0.652
1022.800,321.7,0.623,-0.652
1022.850,321.7,0.623,-0.652
1022.900,321.7,0.623,-0.646
1022.950,321.7,0.623,-0.652
1023.000,321.7,0.623,-0.652
1023.050,321.7,0.623,-0.652
1023.100,321.7,0.623,-0.652
1023.150,321.7,0.623,-0.652
1023.200,321.7,0.623,-0.652
1023.250,321.7,0.623,-0.652
1023.300,321.7,0.623,-0.652
1023.350,321.7,0.623,-0.652
1023.400,321.7,0.623,-0.646
1023.450,321.7,0.623,-0.652
1023.500,321.7,0.623,-0.652
1023.550,321.7,0.623,-0.652
1023.600,321.7,0.623,-0.646
1023.650,321.7,0.623,-0.652
1023.700,321.7,0.623,-0.652
1023.750,321.7,0.623,-0.652
1023.800,321.7,0.623,-0.652
1023.850,321.7,0.623,-0.652
1023.900,321.7,0.623,-0.652
1023.950,321.7,0.623,-0.652
1024.000,321.7,0.623,-0.652
1024.050,321.7,0.623,-0.652
1024.100,321.7,0.623,-0.652
1024.150,321.7,0.623,-0.646
1024.200,321.7,0.623,-0.652
1024.250,321.7,0.623,-0.652
1024.300,321.7,0.623,-0.652
1024.350,321.7,0.623,-0.652
1024.400,321.7,0.623,-0.652
1024.450,321.7,0.623,-0.652
1024.500,321.7,0.623,-0.652
1024.550,321.7,0.623,-0.652
1024.600,321.7,0.623,-0.652
1024.650,321.7,0.623,-0.652
1024.700,321.7,0.623,-0.652
1024.750,321.7,0.623,-0.652
1024.800,321.7,0.623,-0.652
1024.850,321.7,0.623,-0.652
1024.900,321.7,0.623,-0.652
1024.950,321.7,0.623,-0.652
1025.000,321.7,0.623,-0.652
1025.050,321.7,0.623,-0.646
1025.100,321.7,0.623,-0.652
1025.150,321.7,0.623,-0.652
1025.200,321.7,0.623,-0.652
1025.250,321.7,0.627,-0.652
1025.300,321.7,0.623,-0.652
1025.350,321.7,0.623,-0.652
1025.400,321.7,0.627,-0.652
1025.450,321.7,0.623,-0.652
1025.500,321.7,0.623,-0.652
1025.550,321.7,0.623,-0.652
1025.600,321.7,0.623,-0.652
1025.650,321.7,0.623,-0.652
1025.700,321.7,0.623,-0.652
1025.750,321.7,0.623,-0.652
1025.800,321.7,0.623,-0.652
1025.850,321.7,0.623,-0.652
1025.900,321.8,0.623,-0.652
1025.950,321.7,0.623,-0.652
1026.000,321.8,0.623,-0.652
1026.050,321.7,0.623,-0.652
1026.100,321.8,0.623,-0.646
1026.150,321.7,0.623,-0.652
1026.200,321.8,0.623,-0.652
1026.250,321.8,0.623,-0.652
1026.300,321.8,0.623,-0.652
1026.350,321.8,0.623,-0.652
1026.400,321.8,0.623,-0.652
1026.450,321.8,0.623,-0.652
1026.500,321.8,0.623,-0.652
1026.550,321.8,0.623,-0.652
1026.600,321.8,0.623,-0.652
1026.650,321.8,0.627,-0.652
1026.700,321.8,0.623,-0.652
1026.750,321.8,0.623,-0.652
1026.800,321.8,0.623,-0.652
1026.850,321.8,0.627,-0.652
1026.900,321.8,0.623,-0.652
1026.950,321.8,0.623,-0.652
1027.000,321.8,0.623,-0.652
1027.050,321.8,0.623,-0.652
1027.100,321.8,0.623,-0.652
1027.150,321.8,0.623,-0.652
1027.200,321.8,0.623,-0.652
1027.250,321.8,0.623,-0.652
1027.300,321.8,0.623,-0.652
1027.350,321.8,0.623,-0.652
1027.400,321.8,0.623,-0.652
1027.450,321.8,0.623,-0.652
1027.500,321.8,0.623,-0.652
1027.550,321.8,0.623,-0.652
1027.600,321.8,0.623,-0.646
1027.650,321.8,0.623,-0.652
1027.700,321.8,0.623,-0.652
1027.750,321.8,0.623,-0.652
1027.800,321.8,0.623,-0.652
1027.850,321.8,0.623,-0.652
1027.900,321.8,0.623,-0.652
1027.950,321.8,0.623,-0.652
1028.000,321.8,0.623,-0.652
1028.050,321.8,0.627,-0.652
1028.100,321.8,0.623,-0.652
1028.150,321.8,0.623,-0.652
1028.200,321.8,0.623,-0.652
1028.250,321.8,0.627,-0.652
1028.300,321.8,0.623,-0.652
1028.350,321.8,0.623,-0.652
1028.400,321.8,0.623,-0.652
1028.450,321.8,0.623,-0.652
1028.500,321.8,0.623,-0.652
1028.550,321.8,0.623,-0.652
1028.600,321.8,0.623,-0.652
1028.650,321.8,0.623,-0.652
1028.700,321.8,0.623,-0.652
1028.750,321.8,0.623,-0.652
1028.800,321.8,0.623,-0.652
1028.850,321.8,0.623,-0.652
1028.900,321.8,0.623,-0.652
1028.950,321.8,0.623,-0.652
1029.000,321.8,0.623,-0.652
1029.050,321.8,0.623,-0.652
1029.100,321.8,0.623,-0.652
1029.150,321.8,0.623,-0.652
1029.200,321.9,0.623,-0.652
1029.250,321.8,0.623,-0.652
1029.300,321.8,0.623,-0.652
1029.350,321.8,0.623,-0.652
1029.400,321.9,0.623,-0.652
1029.450,321.8,0.623,-0.652
1029.500,321.9,0.623,-0.652
1029.550,321.8,0.623,-0.652
1029.600,321.9,0.623,-0.652
1029.650,321.8,0.623,-0.652
1029.700,321.9,0.623,-0.652
1029.750,321.8,0.627,-0.652
1029.800,321.9,0.623,-0.652
1029.850,321.8,0.623,-0.652
1029.900,321.9,0.627,-0.652
1029.950,321.9,0.623,-0.652
1030.000,321.9,0.623,-0.652
1030.050,321.9,0.623,-0.652
1030.100,321.9,0.623,-0.652
1030.150,321.9,0.623,-0.652
1030.200,321.9,0.623,-0.652
1030.250,321.9,0.623,-0.652
1030.300,321.9,0.623,-0.652
1030.350,321.9,0.623,-0.652
1030.400,321.9,0.623,-0.646
1030.450,321.9,0.623,-0.652
1030.500,321.9,0.623,-0.652
1030.550,321.9,0.623,-0.652
1030.600,321.9,0.623,-0.652
1030.650,321.9,0.623,-0.652
1030.700,321.9,0.623,-0.652
1030.750,321.9,0.623,-0.652
1030.800,321.9,0.623,-0.652
1030.850,321.8,0.623,-0.652
1030.900,321.9,0.623,-0.652
1030.950,321.9,0.623,-0.652
1031.000,321.9,0.623,-0.652
1031.050,321.9,0.623,-0.652
1031.100,321.9,0.617,-0.652
1031.150,321.9,0.623,-0.652
1031.200,321.9,0.623,-0.652
1031.250,321.9,0.623,-0.652
1031.300,321.9,0.623,-0.652
1031.350,321.9,0.623,-0.652
1031.400,321.9,0.623,-0.652
1031.450,321.9,0.623,-0.652
1031.500,321.9,0.623,-0.652
1031.550,321.9,0.623,-0.652
1031.600,321.9,0.617,-0.652
1031.650,321.9,0.623,-0.652
1031.700,321.9,0.623,-0.652
1031.750,321.9,0.623,-0.652
1031.800,321.9,0.623,-0.652
1031.850,321.9,0.623,-0.652
1031.900,321.9,0.623,-0.652
1031.950,321.9,0.623,-0.652
1032.000,321.9,0.623,-0.646
1032.050,321.9,0.623,-0.652
1032.100,321.9,0.623,-0.652
1032.150,321.9,0.617,-0.652
1032.200,321.9,0.617,-0.652
1032.250,321.9,0.623,-0.652
1032.300,321.9,0.617,-0.652
1032.350,321.9,0.623,-0.652
1032.400,321.9,0.623,-0.652
1032.450,321.9,0.617,-0.652
1032.500,321.9,0.623,-0.652
1032.550,321.9,0.623,-0.652
1032.600,321.9,0.623,-0.652
1032.650,321.9,0.623,-0.652
1032.700,321.9,0.623,-0.652
1032.750,321.9,0.617,-0.652
1032.800,321.9,0.623,-0.652
1032.850,321.9,0.623,-0.652
1032.900,321.9,0.623,-0.652
1032.950,321.9,0.623,-0.652
1033.000,321.9,0.623,-0.646
1033.050,321.9,0.623,-0.652
1033.100,321.9,0.617,-0.652
1033.150,321.9,0.617,-0.652
1033.200,321.9,0.623,-0.652
1033.250,321.9,0.617,-0.646
1033.300,321.9,0.617,-0.652
1033.350,321.9,0.623,-0.652
1033.400,321.9,0.623,-0.652
1033.450,321.9,0.617,-0.652
1033.500,321.9,0.617,-0.652
1033.550,321.9,0.623,-0.652
1033.600,321.9,0.617,-0.652
1033.650,321.9,0.617,-0.652
1033.700,321.9,0.617,-0.652
1033.750,321.9,0.617,-0.652
1033.800,321.9,0.617,-0.652
1033.850,321.9,0.623,-0.652
1033.900,322.0,0.623,-0.652
1033.950,321.9,0.623,-0.652
1034.000,321.9,0.617,-0.656
1034.050,321.9,0.623,-0.652
1034.100,321.9,0.623,-0.652
1034.150,321.9,0.623,-0.652
1034.200,322.0,0.617,-0.652
1034.250,321.9,0.623,-0.652
1034.300,321.9,0.623,-0.652
1034.350,321.9,0.623,-0.652
1034.400,322.0,0.623,-0.652
1034.450,321.9,0.617,-0.652
1034.500,322.0,0.623,-0.652
1034.550,321.9,0.617,-0.652
1034.600,322.0,0.617,-0.656
1034.650,321.9,0.623,-0.652
1034.700,322.0,0.617,-0.652
1034.750,321.9,0.617,-0.646
1034.800,322.0,0.623,-0.652
1034.850,322.0,0.617,-0.652
1034.900,322.0,0.617,-0.652
1034.950,322.0,0.617,-0.652
1035.000,322.0,0.617,-0.652
1035.050,322.0,0.617,-0.652
1035.100,321.9,0.617,-0.652
1035.150,322.0,0.623,-0.652
1035.200,322.0,0.627,-0.652
1035.250,322.0,0.623,-0.652
1035.300,322.0,0.617,-0.652
1035.350,322.0,0.623,-0.652
1035.400,322.0,0.623,-0.652
1035.450,322.0,0.623,-0.652
1035.500,322.0,0.623,-0.652
1035.550,322.0,0.623,-0.652
1035.600,322.0,0.623,-0.652
1035.650,322.0,0.623,-0.652
1035.700,322.0,0.617,-0.652
1035.750,322.0,0.617,-0.652
1035.800,322.0,0.617,-0.656
1035.850,322.0,0.623,-0.652
1035.900,322.0,0.617,-0.652
1035.950,322.0,0.623,-0.652
1036.000,322.0,0.617,-0.652
1036.050,322.0,0.617,-0.652
1036.100,322.0,0.617,-0.652
1036.150,322.0,0.617,-0.652
1036.200,322.0,0.617,-0.652
1036.250,322.0,0.617,-0.652
1036.300,322.0,0.617,-0.652
1036.350,322.0,0.617,-0.652
1036.400,322.0,0.617,-0.652
1036.450,322.0,0.617,-0.652
1036.500,322.0,0.617,-0.652
1036.550,322.0,0.617,-0.652
1036.600,322.0,0.617,-0.652
1036.650,322.0,0.617,-0.656
1036.700,322.0,0.617,-0.652
1036.750,322.0,0.623,-0.652
1036.800,322.0,0.623,-0.656
1036.850,322.0,0.623,-0.652
1036.900,322.0,0.623,-0.652
1036.950,322.0,0.623,-0.656
1037.000,322.0,0.623,-0.652
1037.050,322.0,0.617,-0.652
1037.100,322.0,0.617,-0.652
1037.150,322.0,0.623,-0.652
1037.200,322.0,0.623,-0.656
1037.250,322.0,0.617,-0.656
1037.300,322.0,0.617,-0.652
1037.350,322.0,0.617,-0.646
1037.400,322.0,0.617,-0.652
1037.450,322.0,0.617,-0.656
1037.500,322.0,0.617,-0.652
1037.550,322.0,0.623,-0.652
1037.600,322.0,0.617,-0.652
1037.650,322.0,0.617,-0.656
1037.700,322.1,0.617,-0.652
1037.750,322.0,0.617,-0.652
1037.800,322.1,0.617,-0.652
1037.850,322.0,0.617,-0.652
1037.900,322.1,0.617,-0.652
1037.950,322.0,0.617,-0.646
1038.000,322.0,0.623,-0.652
1038.050,322.0,0.617,-0.652
1038.100,322.1,0.617,-0.652
1038.150,322.0,0.623,-0.656
1038.200,322.1,0.623,-0.652
1038.250,322.0,0.623,-0.656
1038.300,322.1,0.623,-0.652
1038.350,322.0,0.623,-0.656
1038.400,322.1,0.623,-0.656
